source_table, hadron, target, ref_target, Q2_min, Q2_max, nu_min, nu_max, z_min, z_max, pT2_min, pT2_max, value, stat , syst , flag
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.4,   0.5,    0.0 ,    1.5 , 0.491, 0.015, 0.029, 
II          , pi0   , C     , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.5,   0.6,    0.0 ,    1.5 , 0.838, 0.026, 0.039, 
II          , pi0   , Fe    , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.5,   0.6,    0.0 ,    1.5 , 0.642, 0.016, 0.031, 
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.5,   0.6,    0.0 ,    1.5 , 0.44 , 0.017, 0.037, 
II          , pi0   , C     , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.6,   0.7,    0.0 ,    1.5 , 0.9  , 0.033, 0.042, 
II          , pi0   , Fe    , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.6,   0.7,    0.0 ,    1.5 , 0.659, 0.02 , 0.035, 
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.6,   0.7,    0.0 ,    1.5 , 0.46 , 0.024, 0.04 , 
II          , pi0   , C     , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.7,   0.8,    0.0 ,    1.5 , 0.891, 0.048, 0.048, 
II          , pi0   , Fe    , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.7,   0.8,    0.0 ,    1.5 , 0.658, 0.027, 0.031, 
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.7,   0.8,    0.0 ,    1.5 , 0.488, 0.033, 0.03 , 
II          , pi0   , C     , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.8,   1.0,    0.0 ,    1.5 , 0.812, 0.047, 0.046, 
II          , pi0   , Fe    , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.8,   1.0,    0.0 ,    1.5 , 0.523, 0.025, 0.027, 
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.2 ,   3.73,   0.8,   1.0,    0.0 ,    1.5 , 0.27 , 0.025, 0.024, 
II          , pi0   , C     , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.826, 0.017, 0.037, 
II          , pi0   , Fe    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.624, 0.01 , 0.028, 
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.484, 0.012, 0.027, 
II          , pi0   , C     , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.83 , 0.023, 0.038, 
II          , pi0   , Fe    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.628, 0.013, 0.028, 
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.489, 0.016, 0.033, 
II          , pi0   , C     , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.829, 0.03 , 0.039, 
II          , pi0   , Fe    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.632, 0.018, 0.028, 
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.496, 0.02 , 0.032, 
II          , pi0   , C     , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.947, 0.041, 0.042, 
II          , pi0   , Fe    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.632, 0.023, 0.028, 
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.412, 0.026, 0.032, 
II          , pi0   , C     , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.856, 0.055, 0.039, 
II          , pi0   , Fe    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.559, 0.03 , 0.03 , 
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.349, 0.035, 0.023, 
II          , pi0   , C     , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.751, 0.06 , 0.036, 
II          , pi0   , Fe    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.434, 0.028, 0.027, 
II          , pi0   , Pb    , D         ,   1.0 ,   1.33,   3.73,   4.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.228, 0.038, 0.02 , 
II          , pi0   , C     , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.843, 0.017, 0.037, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.627, 0.011, 0.025, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.408, 0.01 , 0.022, 
II          , pi0   , C     , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.869, 0.017, 0.038, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.701, 0.011, 0.044, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.463, 0.012, 0.024, 
II          , pi0   , C     , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.901, 0.021, 0.038, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.642, 0.012, 0.026, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.453, 0.013, 0.023, 
II          , pi0   , C     , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.856, 0.023, 0.037, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.642, 0.014, 0.026, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.448, 0.016, 0.026, 
II          , pi0   , C     , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.836, 0.027, 0.038, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.596, 0.015, 0.028, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.375, 0.017, 0.023, 
II          , pi0   , C     , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.749, 0.024, 0.035, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.503, 0.013, 0.026, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   2.2 ,   3.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.316, 0.015, 0.021, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.3,   0.4,    0.0 ,    1.5 , 0.879, 0.017, 0.043, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.3,   0.4,    0.0 ,    1.5 , 0.673, 0.011, 0.03 , 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.3,   0.4,    0.0 ,    1.5 , 0.55 , 0.013, 0.029, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.4,   0.5,    0.0 ,    1.5 , 0.85 , 0.019, 0.041, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.4,   0.5,    0.0 ,    1.5 , 0.654, 0.012, 0.03 , 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.4,   0.5,    0.0 ,    1.5 , 0.499, 0.014, 0.027, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.5,   0.6,    0.0 ,    1.5 , 0.9  , 0.025, 0.042, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.5,   0.6,    0.0 ,    1.5 , 0.634, 0.014, 0.029, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.5,   0.6,    0.0 ,    1.5 , 0.518, 0.018, 0.035, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.6,   0.7,    0.0 ,    1.5 , 0.891, 0.031, 0.042, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.6,   0.7,    0.0 ,    1.5 , 0.617, 0.017, 0.029, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.6,   0.7,    0.0 ,    1.5 , 0.503, 0.022, 0.035, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.7,   0.8,    0.0 ,    1.5 , 0.904, 0.04 , 0.046, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.7,   0.8,    0.0 ,    1.5 , 0.649, 0.023, 0.032, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.7,   0.8,    0.0 ,    1.5 , 0.409, 0.027, 0.024, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.8,   1.0,    0.0 ,    1.5 , 0.815, 0.038, 0.042, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.8,   1.0,    0.0 ,    1.5 , 0.537, 0.021, 0.029, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.2 ,   3.73,   0.8,   1.0,    0.0 ,    1.5 , 0.337, 0.026, 0.021, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.829, 0.017, 0.069, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.638, 0.011, 0.03 , 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.474, 0.012, 0.029, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.911, 0.024, 0.044, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.646, 0.014, 0.03 , 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.511, 0.016, 0.031, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.915, 0.032, 0.044, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.625, 0.018, 0.032, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.467, 0.02 , 0.031, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.935, 0.039, 0.045, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.679, 0.023, 0.033, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.433, 0.026, 0.037, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.843, 0.049, 0.055, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.598, 0.029, 0.035, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.383, 0.038, 0.031, 
II          , pi0   , C     , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.672, 0.05 , 0.052, 
II          , pi0   , Fe    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.441, 0.025, 0.032, 
II          , pi0   , Pb    , D         ,   1.33,   1.76,   3.73,   4.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.275, 0.036, 0.029, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.915, 0.023, 0.046, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.669, 0.014, 0.035, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.534, 0.017, 0.036, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.869, 0.022, 0.061, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.66 , 0.014, 0.036, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.486, 0.016, 0.035, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.902, 0.027, 0.045, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.674, 0.016, 0.035, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.469, 0.018, 0.035, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.901, 0.032, 0.046, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.693, 0.02 , 0.037, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.504, 0.023, 0.04 , 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.836, 0.033, 0.045, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.629, 0.02 , 0.035, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.325, 0.022, 0.037, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.772, 0.031, 0.043, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.543, 0.018, 0.033, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   2.2 ,   3.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.328, 0.021, 0.038, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.3,   0.4,    0.0 ,    1.5 , 0.917, 0.016, 0.042, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.3,   0.4,    0.0 ,    1.5 , 0.689, 0.01 , 0.032, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.3,   0.4,    0.0 ,    1.5 , 0.517, 0.011, 0.031, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.4,   0.5,    0.0 ,    1.5 , 0.876, 0.017, 0.041, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.4,   0.5,    0.0 ,    1.5 , 0.651, 0.011, 0.031, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.4,   0.5,    0.0 ,    1.5 , 0.496, 0.012, 0.03 , 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.5,   0.6,    0.0 ,    1.5 , 0.894, 0.022, 0.042, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.5,   0.6,    0.0 ,    1.5 , 0.683, 0.013, 0.031, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.5,   0.6,    0.0 ,    1.5 , 0.5  , 0.015, 0.032, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.6,   0.7,    0.0 ,    1.5 , 0.892, 0.027, 0.044, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.6,   0.7,    0.0 ,    1.5 , 0.64 , 0.016, 0.031, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.6,   0.7,    0.0 ,    1.5 , 0.468, 0.019, 0.03 , 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.7,   0.8,    0.0 ,    1.5 , 0.796, 0.028, 0.038, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.7,   0.8,    0.0 ,    1.5 , 0.615, 0.017, 0.031, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.7,   0.8,    0.0 ,    1.5 , 0.443, 0.022, 0.027, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.8,   1.0,    0.0 ,    1.5 , 0.802, 0.028, 0.038, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.8,   1.0,    0.0 ,    1.5 , 0.548, 0.016, 0.03 , 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.2 ,   3.73,   0.8,   1.0,    0.0 ,    1.5 , 0.299, 0.018, 0.024, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.873, 0.016, 0.04 , 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.651, 0.01 , 0.029, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.3,   0.4,    0.0 ,    1.5 , 0.513, 0.011, 0.029, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.894, 0.021, 0.041, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.661, 0.012, 0.03 , 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.4,   0.5,    0.0 ,    1.5 , 0.512, 0.015, 0.03 , 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.905, 0.028, 0.045, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.658, 0.017, 0.03 , 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.5,   0.6,    0.0 ,    1.5 , 0.495, 0.02 , 0.041, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.905, 0.033, 0.042, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.656, 0.02 , 0.029, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.6,   0.7,    0.0 ,    1.5 , 0.461, 0.022, 0.027, 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.869, 0.04 , 0.042, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.632, 0.024, 0.029, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.7,   0.8,    0.0 ,    1.5 , 0.362, 0.028, 0.03 , 
II          , pi0   , C     , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.733, 0.038, 0.037, 
II          , pi0   , Fe    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.566, 0.023, 0.027, 
II          , pi0   , Pb    , D         ,   1.76,   4.1 ,   3.73,   4.2 ,   0.8,   1.0,    0.0 ,    1.5 , 0.273, 0.027, 0.029, 
