source_table, observable         , target, ref_target, dY_bin, dY_min, dY_max, dphi_bin, dphi_min, dphi_max, value   , stat    , syst    , syst_endcap_rel_pct, syst_misid_rel_pct, syst_pairacc_rel_pct, syst_evtsel_rel_pct, syst_binwidth_rel_pct, flag
S1          , C_dphi_dY          , D     ,           ,    0.0,    0.0,    0.5,      0.0,     0.0 ,     0.39, 0.000184, 6.8e-05 , 3.4e-05 ,                10.5,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    0.0,    0.0,    0.5,      0.0,     0.0 ,     0.39, 0.000946, 0.000334, 0.000152,                    ,                5.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    0.0,    0.0,    0.5,      0.0,     0.0 ,     0.39, 0.00246 , 0.00049 , 0.00044 ,                    ,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    0.0,    0.0,    0.5,      0.0,     0.0 ,     0.39, 0.00168 , 0.00069 , 0.00037 ,                    ,               16.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    0.0,    0.0,    0.5,      1.0,     0.39,     0.79, 0.000173, 6.5e-05 , 2.9e-05 ,                 6.2,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    0.0,    0.0,    0.5,      1.0,     0.39,     0.79, 0.00203 , 0.00046 , 0.00032 ,                    ,                5.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    0.0,    0.0,    0.5,      1.0,     0.39,     0.79, 0.00292 , 0.0005  , 0.00052 ,                    ,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    0.0,    0.0,    0.5,      1.0,     0.39,     0.79, 0.0032  , 0.00089 , 0.00071 ,                    ,               16.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    0.0,    0.0,    0.5,      2.0,     0.79,     1.18, 0.000155, 6.8e-05 , 2.6e-05 ,                 7.5,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    0.0,    0.0,    0.5,      2.0,     0.79,     1.18, 0.00284 , 0.00057 , 0.00046 ,                    ,                5.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    0.0,    0.0,    0.5,      2.0,     0.79,     1.18, 0.0037  , 0.00059 , 0.00066 ,                    ,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    0.0,    0.0,    0.5,      2.0,     0.79,     1.18, 0.00498 , 0.00116 , 0.0011  ,                    ,               16.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    0.0,    0.0,    0.5,      3.0,     1.18,     1.57, 0.000427, 0.000107, 7e-05   ,                 6.8,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    0.0,    0.0,    0.5,      3.0,     1.18,     1.57, 0.00431 , 0.00071 , 0.00069 ,                    ,                5.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    0.0,    0.0,    0.5,      3.0,     1.18,     1.57, 0.00657 , 0.0008  , 0.00118 ,                    ,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    0.0,    0.0,    0.5,      3.0,     1.18,     1.57, 0.00624 , 0.00131 , 0.00138 ,                    ,               16.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    0.0,    0.0,    0.5,      4.0,     1.57,     1.96, 0.00125 , 0.00017 , 0.00019 ,                 2.0,                1.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    0.0,    0.0,    0.5,      4.0,     1.57,     1.96, 0.00712 , 0.00091 , 0.0012  ,                    ,                7.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    0.0,    0.0,    0.5,      4.0,     1.57,     1.96, 0.00903 , 0.00093 , 0.00172 ,                    ,               11.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    0.0,    0.0,    0.5,      4.0,     1.57,     1.96, 0.00944 , 0.00161 , 0.00221 ,                    ,               18.1,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    0.0,    0.0,    0.5,      5.0,     1.96,     2.36, 0.00418 , 0.0003  , 0.00062 ,                 0.6,                0.4,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    0.0,    0.0,    0.5,      5.0,     1.96,     2.36, 0.014   , 0.0013  , 0.0023  ,                    ,                6.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    0.0,    0.0,    0.5,      5.0,     1.96,     2.36, 0.0159  , 0.0012  , 0.0029  ,                    ,               10.4,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    0.0,    0.0,    0.5,      5.0,     1.96,     2.36, 0.0179  , 0.0022  , 0.004   ,                    ,               16.7,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    0.0,    0.0,    0.5,      6.0,     2.36,     2.75, 0.0195  , 0.0006  , 0.0029  ,                 0.2,                0.7,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    0.0,    0.0,    0.5,      6.0,     2.36,     2.75, 0.0333  , 0.002   , 0.0054  ,                    ,                6.6,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    0.0,    0.0,    0.5,      6.0,     2.36,     2.75, 0.0311  , 0.0017  , 0.0057  ,                    ,               10.7,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    0.0,    0.0,    0.5,      6.0,     2.36,     2.75, 0.0326  , 0.003   , 0.0074  ,                    ,               17.0,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    0.0,    0.0,    0.5,      7.0,     2.75,     3.14, 0.0702  , 0.0012  , 0.0125  ,                    ,                9.7,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    0.0,    0.0,    0.5,      7.0,     2.75,     3.14, 0.0613  , 0.0026  , 0.0133  ,                    ,               15.6,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    0.0,    0.0,    0.5,      7.0,     2.75,     3.14, 0.0618  , 0.0024  , 0.0153  ,                    ,               19.7,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    0.0,    0.0,    0.5,      7.0,     2.75,     3.14, 0.0471  , 0.0036  , 0.0141  ,                    ,               26.0,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    1.0,    0.5,    1.0,      0.0,     0.0 ,     0.39, 0.00267 , 0.00022 , 0.00042 ,                 3.9,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    1.0,    0.5,    1.0,      0.0,     0.0 ,     0.39, 0.0121  , 0.001   , 0.0019  ,                 0.1,                5.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    1.0,    0.5,    1.0,      0.0,     0.0 ,     0.39, 0.0233  , 0.0013  , 0.0042  ,                 0.1,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    1.0,    0.5,    1.0,      0.0,     0.0 ,     0.39, 0.0287  , 0.0024  , 0.0063  ,                 0.1,               16.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    1.0,    0.5,    1.0,      1.0,     0.39,     0.79, 0.0032  , 0.00026 , 0.00049 ,                 3.0,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    1.0,    0.5,    1.0,      1.0,     0.39,     0.79, 0.0101  , 0.001   , 0.0016  ,                 0.1,                5.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    1.0,    0.5,    1.0,      1.0,     0.39,     0.79, 0.0183  , 0.0013  , 0.0033  ,                 0.1,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    1.0,    0.5,    1.0,      1.0,     0.39,     0.79, 0.02    , 0.0023  , 0.0044  ,                 0.1,               16.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    1.0,    0.5,    1.0,      2.0,     0.79,     1.18, 0.00404 , 0.0003  , 0.00062 ,                 3.5,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    1.0,    0.5,    1.0,      2.0,     0.79,     1.18, 0.0174  , 0.0014  , 0.0028  ,                 0.1,                5.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    1.0,    0.5,    1.0,      2.0,     0.79,     1.18, 0.029   , 0.0016  , 0.0052  ,                 0.1,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    1.0,    0.5,    1.0,      2.0,     0.79,     1.18, 0.0382  , 0.0032  , 0.0084  ,                 0.1,               16.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    1.0,    0.5,    1.0,      3.0,     1.18,     1.57, 0.00945 , 0.00046 , 0.00143 ,                 2.4,                0.7,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    1.0,    0.5,    1.0,      3.0,     1.18,     1.57, 0.026   , 0.0017  , 0.0042  ,                 0.1,                6.6,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    1.0,    0.5,    1.0,      3.0,     1.18,     1.57, 0.0441  , 0.0021  , 0.0081  ,                 0.1,               10.7,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    1.0,    0.5,    1.0,      3.0,     1.18,     1.57, 0.0526  , 0.0038  , 0.0119  ,                 0.1,               17.0,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    1.0,    0.5,    1.0,      4.0,     1.57,     1.96, 0.0188  , 0.0006  , 0.0028  ,                 1.5,                0.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    1.0,    0.5,    1.0,      4.0,     1.57,     1.96, 0.0384  , 0.0021  , 0.0063  ,                 0.1,                6.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    1.0,    0.5,    1.0,      4.0,     1.57,     1.96, 0.0612  , 0.0024  , 0.0113  ,                 0.1,               10.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    1.0,    0.5,    1.0,      4.0,     1.57,     1.96, 0.0721  , 0.0045  , 0.0164  ,                 0.1,               17.2,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    1.0,    0.5,    1.0,      5.0,     1.96,     2.36, 0.0417  , 0.0009  , 0.0062  ,                 0.4,                1.0,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    1.0,    0.5,    1.0,      5.0,     1.96,     2.36, 0.0797  , 0.003   , 0.0131  ,                 0.1,                6.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    1.0,    0.5,    1.0,      5.0,     1.96,     2.36, 0.0939  , 0.003   , 0.0174  ,                 0.1,               11.0,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    1.0,    0.5,    1.0,      5.0,     1.96,     2.36, 0.096   , 0.0051  , 0.0219  ,                 0.1,               17.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    1.0,    0.5,    1.0,      6.0,     2.36,     2.75, 0.109   , 0.002   , 0.016   ,                 0.1,                2.1,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    1.0,    0.5,    1.0,      6.0,     2.36,     2.75, 0.149   , 0.004   , 0.025   ,                 0.1,                8.0,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    1.0,    0.5,    1.0,      6.0,     2.36,     2.75, 0.152   , 0.004   , 0.029   ,                 0.1,               12.1,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    1.0,    0.5,    1.0,      6.0,     2.36,     2.75, 0.159   , 0.007   , 0.038   ,                 0.1,               18.4,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    1.0,    0.5,    1.0,      7.0,     2.75,     3.14, 0.237   , 0.002   , 0.046   ,                    ,               12.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    1.0,    0.5,    1.0,      7.0,     2.75,     3.14, 0.225   , 0.005   , 0.053   ,                 0.1,               18.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    1.0,    0.5,    1.0,      7.0,     2.75,     3.14, 0.23    , 0.005   , 0.062   ,                 0.1,               22.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    1.0,    0.5,    1.0,      7.0,     2.75,     3.14, 0.202   , 0.007   , 0.066   ,                 0.1,               28.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    2.0,    1.0,    1.5,      0.0,     0.0 ,     0.39, 0.011   , 0.0005  , 0.0017  ,                 3.2,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    2.0,    1.0,    1.5,      0.0,     0.0 ,     0.39, 0.0492  , 0.0023  , 0.0079  ,                 0.1,                5.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    2.0,    1.0,    1.5,      0.0,     0.0 ,     0.39, 0.0806  , 0.0026  , 0.0145  ,                 0.1,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    2.0,    1.0,    1.5,      0.0,     0.0 ,     0.39, 0.0954  , 0.0048  , 0.021   ,                 0.1,               16.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    2.0,    1.0,    1.5,      1.0,     0.39,     0.79, 0.0115  , 0.0005  , 0.0017  ,                 2.2,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    2.0,    1.0,    1.5,      1.0,     0.39,     0.79, 0.0506  , 0.0023  , 0.0081  ,                 0.1,                5.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    2.0,    1.0,    1.5,      1.0,     0.39,     0.79, 0.0726  , 0.0025  , 0.013   ,                 0.1,                   ,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    2.0,    1.0,    1.5,      1.0,     0.39,     0.79, 0.0823  , 0.0046  , 0.0182  ,                 0.1,               16.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    2.0,    1.0,    1.5,      2.0,     0.79,     1.18, 0.0155  , 0.0006  , 0.0023  ,                 2.2,                1.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    2.0,    1.0,    1.5,      2.0,     0.79,     1.18, 0.0596  , 0.0026  , 0.0099  ,                 0.1,                7.4,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    2.0,    1.0,    1.5,      2.0,     0.79,     1.18, 0.0881  , 0.0028  , 0.0166  ,                 0.1,               11.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    2.0,    1.0,    1.5,      2.0,     0.79,     1.18, 0.109   , 0.005   , 0.025   ,                 0.1,               17.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    2.0,    1.0,    1.5,      3.0,     1.18,     1.57, 0.0314  , 0.0008  , 0.0047  ,                 1.4,                0.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    2.0,    1.0,    1.5,      3.0,     1.18,     1.57, 0.0893  , 0.0032  , 0.0146  ,                 0.2,                6.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    2.0,    1.0,    1.5,      3.0,     1.18,     1.57, 0.125   , 0.003   , 0.023   ,                 0.2,               10.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    2.0,    1.0,    1.5,      3.0,     1.18,     1.57, 0.134   , 0.006   , 0.03    ,                 0.2,               17.1,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    2.0,    1.0,    1.5,      4.0,     1.57,     1.96, 0.0566  , 0.0011  , 0.0085  ,                 0.9,                1.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    2.0,    1.0,    1.5,      4.0,     1.57,     1.96, 0.13    , 0.004   , 0.022   ,                 0.2,                7.2,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    2.0,    1.0,    1.5,      4.0,     1.57,     1.96, 0.171   , 0.004   , 0.032   ,                 0.2,               11.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    2.0,    1.0,    1.5,      4.0,     1.57,     1.96, 0.178   , 0.007   , 0.041   ,                 0.2,               17.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    2.0,    1.0,    1.5,      5.0,     1.96,     2.36, 0.104   , 0.001   , 0.015   ,                 0.4,                1.0,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    2.0,    1.0,    1.5,      5.0,     1.96,     2.36, 0.188   , 0.005   , 0.031   ,                 0.2,                6.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    2.0,    1.0,    1.5,      5.0,     1.96,     2.36, 0.224   , 0.005   , 0.042   ,                 0.2,               11.0,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    2.0,    1.0,    1.5,      5.0,     1.96,     2.36, 0.232   , 0.008   , 0.053   ,                 0.2,               17.2,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    2.0,    1.0,    1.5,      6.0,     2.36,     2.75, 0.194   , 0.002   , 0.029   ,                 0.2,                2.2,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    2.0,    1.0,    1.5,      6.0,     2.36,     2.75, 0.289   , 0.006   , 0.049   ,                 0.2,                8.1,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    2.0,    1.0,    1.5,      6.0,     2.36,     2.75, 0.323   , 0.006   , 0.062   ,                 0.2,               12.2,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    2.0,    1.0,    1.5,      6.0,     2.36,     2.75, 0.328   , 0.009   , 0.078   ,                 0.2,               18.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    2.0,    1.0,    1.5,      7.0,     2.75,     3.14, 0.326   , 0.003   , 0.066   ,                 0.1,               13.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    2.0,    1.0,    1.5,      7.0,     2.75,     3.14, 0.383   , 0.007   , 0.094   ,                 0.2,               19.4,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    2.0,    1.0,    1.5,      7.0,     2.75,     3.14, 0.408   , 0.006   , 0.114   ,                 0.2,               23.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    2.0,    1.0,    1.5,      7.0,     2.75,     3.14, 0.398   , 0.01    , 0.133   ,                 0.2,               29.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    3.0,    1.5,    2.0,      0.0,     0.0 ,     0.39, 0.028   , 0.0008  , 0.0042  ,                 1.4,                0.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    3.0,    1.5,    2.0,      0.0,     0.0 ,     0.39, 0.0752  , 0.0029  , 0.0122  ,                 0.2,                6.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    3.0,    1.5,    2.0,      0.0,     0.0 ,     0.39, 0.109   , 0.003   , 0.02    ,                 0.2,               10.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    3.0,    1.5,    2.0,      0.0,     0.0 ,     0.39, 0.119   , 0.006   , 0.026   ,                 0.2,               16.6,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    3.0,    1.5,    2.0,      1.0,     0.39,     0.79, 0.0285  , 0.0008  , 0.0043  ,                 1.6,                1.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    3.0,    1.5,    2.0,      1.0,     0.39,     0.79, 0.0728  , 0.0029  , 0.012   ,                 0.2,                7.2,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    3.0,    1.5,    2.0,      1.0,     0.39,     0.79, 0.11    , 0.003   , 0.021   ,                 0.2,               11.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    3.0,    1.5,    2.0,      1.0,     0.39,     0.79, 0.124   , 0.006   , 0.028   ,                 0.2,               17.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    3.0,    1.5,    2.0,      2.0,     0.79,     1.18, 0.0312  , 0.0008  , 0.0047  ,                 1.4,                0.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    3.0,    1.5,    2.0,      2.0,     0.79,     1.18, 0.0784  , 0.003   , 0.0129  ,                 0.2,                6.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    3.0,    1.5,    2.0,      2.0,     0.79,     1.18, 0.113   , 0.003   , 0.021   ,                 0.2,               10.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    3.0,    1.5,    2.0,      2.0,     0.79,     1.18, 0.123   , 0.006   , 0.028   ,                 0.2,               17.2,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    3.0,    1.5,    2.0,      3.0,     1.18,     1.57, 0.0446  , 0.001   , 0.0067  ,                 1.2,                1.6,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    3.0,    1.5,    2.0,      3.0,     1.18,     1.57, 0.104   , 0.003   , 0.017   ,                 0.2,                7.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    3.0,    1.5,    2.0,      3.0,     1.18,     1.57, 0.147   , 0.004   , 0.028   ,                 0.2,               11.6,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    3.0,    1.5,    2.0,      3.0,     1.18,     1.57, 0.161   , 0.007   , 0.037   ,                 0.2,               17.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    3.0,    1.5,    2.0,      4.0,     1.57,     1.96, 0.0797  , 0.0013  , 0.0119  ,                 0.7,                1.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    3.0,    1.5,    2.0,      4.0,     1.57,     1.96, 0.163   , 0.004   , 0.027   ,                 0.2,                7.2,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    3.0,    1.5,    2.0,      4.0,     1.57,     1.96, 0.205   , 0.004   , 0.038   ,                 0.2,               11.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    3.0,    1.5,    2.0,      4.0,     1.57,     1.96, 0.212   , 0.008   , 0.049   ,                 0.2,               17.6,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    3.0,    1.5,    2.0,      5.0,     1.96,     2.36, 0.112   , 0.002   , 0.017   ,                 0.5,                1.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    3.0,    1.5,    2.0,      5.0,     1.96,     2.36, 0.201   , 0.005   , 0.034   ,                 0.2,                7.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    3.0,    1.5,    2.0,      5.0,     1.96,     2.36, 0.246   , 0.005   , 0.047   ,                 0.2,               11.8,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    3.0,    1.5,    2.0,      5.0,     1.96,     2.36, 0.243   , 0.008   , 0.057   ,                 0.2,               18.1,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    3.0,    1.5,    2.0,      6.0,     2.36,     2.75, 0.165   , 0.002   , 0.025   ,                 0.3,                3.0,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    3.0,    1.5,    2.0,      6.0,     2.36,     2.75, 0.28    , 0.006   , 0.049   ,                 0.2,                8.9,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    3.0,    1.5,    2.0,      6.0,     2.36,     2.75, 0.314   , 0.005   , 0.062   ,                 0.2,               13.0,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    3.0,    1.5,    2.0,      6.0,     2.36,     2.75, 0.311   , 0.009   , 0.076   ,                 0.2,               19.3,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , D     ,           ,    3.0,    1.5,    2.0,      7.0,     2.75,     3.14, 0.214   , 0.002   , 0.046   ,                 0.2,               15.6,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , C     ,           ,    3.0,    1.5,    2.0,      7.0,     2.75,     3.14, 0.321   , 0.006   , 0.084   ,                 0.2,               21.5,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Fe    ,           ,    3.0,    1.5,    2.0,      7.0,     2.75,     3.14, 0.352   , 0.006   , 0.104   ,                 0.2,               25.6,                 14.9,                    ,                      , 
S1          , C_dphi_dY          , Pb    ,           ,    3.0,    1.5,    2.0,      7.0,     2.75,     3.14, 0.341   , 0.01    , 0.12    ,                 0.2,               31.9,                 14.9,                    ,                      , 
